,Unnamed: 0,tau,alpha,t,path,id,timepoint,trainvaltest,t_star
102,102,1.6848040000000002,1.017443,-0.53,images/SimulatedData__Reconstruction__starman__subject_s10__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",2.0,train,-2.2534368261720004
103,103,1.6848040000000002,1.017443,0.58,images/SimulatedData__Reconstruction__starman__subject_s10__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",3.0,train,-1.1240750961720003
104,104,1.6848040000000002,1.017443,1.68,images/SimulatedData__Reconstruction__starman__subject_s10__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",4.0,train,-0.004887796172000258
105,105,1.6848040000000002,1.017443,2.79,images/SimulatedData__Reconstruction__starman__subject_s10__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",5.0,train,1.1244739338279999
106,106,1.6848040000000002,1.017443,3.89,images/SimulatedData__Reconstruction__starman__subject_s10__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",6.0,train,2.243661233828
107,107,1.6848040000000002,1.017443,4.99,images/SimulatedData__Reconstruction__starman__subject_s10__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",7.0,train,3.3628485338280005
108,108,1.6848040000000002,1.017443,6.1,images/SimulatedData__Reconstruction__starman__subject_s10__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",8.0,train,4.492210263828
109,109,1.6848040000000002,1.017443,7.2,images/SimulatedData__Reconstruction__starman__subject_s10__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s10__tp_0__age_-2.74.vtk', 10, 10, 10, 10, 10, 10, 10, 10, 10]",9.0,train,5.6113975638280005
110,110,-1.134165,0.866174,-7.26,images/SimulatedData__Reconstruction__starman__subject_s11__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",0.0,train,-5.30603900529
111,111,-1.134165,0.866174,-6.04,images/SimulatedData__Reconstruction__starman__subject_s11__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",1.0,train,-4.249306725289999
112,112,-1.134165,0.866174,-4.82,images/SimulatedData__Reconstruction__starman__subject_s11__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",2.0,train,-3.19257444529
113,113,-1.134165,0.866174,-3.6,images/SimulatedData__Reconstruction__starman__subject_s11__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",3.0,train,-2.13584216529
114,114,-1.134165,0.866174,-2.38,images/SimulatedData__Reconstruction__starman__subject_s11__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",4.0,train,-1.0791098852899998
115,115,-1.134165,0.866174,-1.16,images/SimulatedData__Reconstruction__starman__subject_s11__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",5.0,train,-0.022377605289999852
116,116,-1.134165,0.866174,0.06,images/SimulatedData__Reconstruction__starman__subject_s11__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",6.0,train,1.03435467471
117,117,-1.134165,0.866174,1.28,images/SimulatedData__Reconstruction__starman__subject_s11__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",7.0,train,2.09108695471
118,118,-1.134165,0.866174,2.5,images/SimulatedData__Reconstruction__starman__subject_s11__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",8.0,train,3.1478192347100005
119,119,-1.134165,0.866174,3.72,images/SimulatedData__Reconstruction__starman__subject_s11__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s11__tp_0__age_-7.26.vtk', 11, 11, 11, 11, 11, 11, 11, 11, 11]",9.0,train,4.20455151471
120,120,-0.388078,0.747337,-9.33,images/SimulatedData__Reconstruction__starman__subject_s12__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",0.0,train,-6.682629161714
121,121,-0.388078,0.747337,-7.68,images/SimulatedData__Reconstruction__starman__subject_s12__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",1.0,train,-5.449523111714
122,122,-0.388078,0.747337,-6.02,images/SimulatedData__Reconstruction__starman__subject_s12__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",2.0,train,-4.2089436917139995
123,123,-0.388078,0.747337,-4.37,images/SimulatedData__Reconstruction__starman__subject_s12__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",3.0,train,-2.975837641714
124,124,-0.388078,0.747337,-2.71,images/SimulatedData__Reconstruction__starman__subject_s12__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",4.0,train,-1.735258221714
125,125,-0.388078,0.747337,-1.06,images/SimulatedData__Reconstruction__starman__subject_s12__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",5.0,train,-0.5021521717140001
126,126,-0.388078,0.747337,0.6,images/SimulatedData__Reconstruction__starman__subject_s12__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",6.0,train,0.738427248286
127,127,-0.388078,0.747337,2.25,images/SimulatedData__Reconstruction__starman__subject_s12__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",7.0,train,1.971533298286
128,128,-0.388078,0.747337,3.91,images/SimulatedData__Reconstruction__starman__subject_s12__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",8.0,train,3.2121127182860003
129,129,-0.388078,0.747337,5.56,images/SimulatedData__Reconstruction__starman__subject_s12__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s12__tp_0__age_-9.33.vtk', 12, 12, 12, 12, 12, 12, 12, 12, 12]",9.0,train,4.445218768286
130,130,0.232588,1.166315,-8.55,images/SimulatedData__Reconstruction__starman__subject_s13__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",0.0,train,-10.243264123220001
131,131,0.232588,1.166315,-7.6,images/SimulatedData__Reconstruction__starman__subject_s13__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",1.0,train,-9.135264873219999
132,132,0.232588,1.166315,-6.64,images/SimulatedData__Reconstruction__starman__subject_s13__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",2.0,train,-8.01560247322
133,133,0.232588,1.166315,-5.68,images/SimulatedData__Reconstruction__starman__subject_s13__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",3.0,train,-6.895940073219999
134,134,0.232588,1.166315,-4.72,images/SimulatedData__Reconstruction__starman__subject_s13__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",4.0,train,-5.776277673219999
135,135,0.232588,1.166315,-3.76,images/SimulatedData__Reconstruction__starman__subject_s13__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",5.0,train,-4.65661527322
136,136,0.232588,1.166315,-2.81,images/SimulatedData__Reconstruction__starman__subject_s13__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",6.0,train,-3.5486160232199997
137,137,0.232588,1.166315,-1.85,images/SimulatedData__Reconstruction__starman__subject_s13__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",7.0,train,-2.42895362322
138,138,0.232588,1.166315,-0.89,images/SimulatedData__Reconstruction__starman__subject_s13__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",8.0,train,-1.3092912232199998
139,139,0.232588,1.166315,0.07,images/SimulatedData__Reconstruction__starman__subject_s13__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s13__tp_0__age_-8.55.vtk', 13, 13, 13, 13, 13, 13, 13, 13, 13]",9.0,train,-0.18962882321999996
140,140,-0.7328859999999999,0.79938,-5.5,images/SimulatedData__Reconstruction__starman__subject_s14__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",0.0,train,-3.81073558932
141,141,-0.7328859999999999,0.79938,-4.13,images/SimulatedData__Reconstruction__starman__subject_s14__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",1.0,train,-2.71558498932
142,142,-0.7328859999999999,0.79938,-2.76,images/SimulatedData__Reconstruction__starman__subject_s14__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",2.0,train,-1.62043438932
143,143,-0.7328859999999999,0.79938,-1.38,images/SimulatedData__Reconstruction__starman__subject_s14__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",3.0,train,-0.5172899893199999
144,144,-0.7328859999999999,0.79938,-0.01,images/SimulatedData__Reconstruction__starman__subject_s14__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",4.0,train,0.5778606106799999
145,145,-0.7328859999999999,0.79938,1.37,images/SimulatedData__Reconstruction__starman__subject_s14__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",5.0,train,1.6810050106799999
146,146,-0.7328859999999999,0.79938,2.74,images/SimulatedData__Reconstruction__starman__subject_s14__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",6.0,train,2.77615561068
147,147,-0.7328859999999999,0.79938,4.11,images/SimulatedData__Reconstruction__starman__subject_s14__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",7.0,train,3.87130621068
148,148,-0.7328859999999999,0.79938,5.49,images/SimulatedData__Reconstruction__starman__subject_s14__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",8.0,train,4.97445061068
149,149,-0.7328859999999999,0.79938,6.86,images/SimulatedData__Reconstruction__starman__subject_s14__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s14__tp_0__age_-5.50.vtk', 14, 14, 14, 14, 14, 14, 14, 14, 14]",9.0,train,6.06960121068
150,150,-1.007826,1.159508,-6.24,images/SimulatedData__Reconstruction__starman__subject_s15__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",0.0,train,-6.066747610392
151,151,-1.007826,1.159508,-5.06,images/SimulatedData__Reconstruction__starman__subject_s15__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",1.0,train,-4.698528170391999
152,152,-1.007826,1.159508,-3.87,images/SimulatedData__Reconstruction__starman__subject_s15__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",2.0,train,-3.318713650392
153,153,-1.007826,1.159508,-2.68,images/SimulatedData__Reconstruction__starman__subject_s15__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",3.0,train,-1.938899130392
154,154,-1.007826,1.159508,-1.49,images/SimulatedData__Reconstruction__starman__subject_s15__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",4.0,train,-0.5590846103919999
155,155,-1.007826,1.159508,-0.3,images/SimulatedData__Reconstruction__starman__subject_s15__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",5.0,train,0.8207299096080001
156,156,-1.007826,1.159508,0.88,images/SimulatedData__Reconstruction__starman__subject_s15__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",6.0,train,2.188949349608
157,157,-1.007826,1.159508,2.07,images/SimulatedData__Reconstruction__starman__subject_s15__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",7.0,train,3.568763869608
158,158,-1.007826,1.159508,3.26,images/SimulatedData__Reconstruction__starman__subject_s15__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",8.0,train,4.948578389608
159,159,-1.007826,1.159508,4.45,images/SimulatedData__Reconstruction__starman__subject_s15__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s15__tp_0__age_-6.24.vtk', 15, 15, 15, 15, 15, 15, 15, 15, 15]",9.0,train,6.3283929096080005
160,160,1.56648,0.8871620000000001,-1.84,images/SimulatedData__Reconstruction__starman__subject_s16__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",0.0,train,-3.0220996097600006
161,161,1.56648,0.8871620000000001,-0.87,images/SimulatedData__Reconstruction__starman__subject_s16__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",1.0,train,-2.16155246976
162,162,1.56648,0.8871620000000001,0.11,images/SimulatedData__Reconstruction__starman__subject_s16__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",2.0,train,-1.29213370976
163,163,1.56648,0.8871620000000001,1.08,images/SimulatedData__Reconstruction__starman__subject_s16__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",3.0,train,-0.4315865697600001
164,164,1.56648,0.8871620000000001,2.06,images/SimulatedData__Reconstruction__starman__subject_s16__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",4.0,train,0.43783219024000003
165,165,1.56648,0.8871620000000001,3.03,images/SimulatedData__Reconstruction__starman__subject_s16__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",5.0,train,1.29837933024
166,166,1.56648,0.8871620000000001,4.01,images/SimulatedData__Reconstruction__starman__subject_s16__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",6.0,train,2.16779809024
167,167,1.56648,0.8871620000000001,4.98,images/SimulatedData__Reconstruction__starman__subject_s16__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",7.0,train,3.0283452302400007
168,168,1.56648,0.8871620000000001,5.95,images/SimulatedData__Reconstruction__starman__subject_s16__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",8.0,train,3.8888923702400002
169,169,1.56648,0.8871620000000001,6.93,images/SimulatedData__Reconstruction__starman__subject_s16__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s16__tp_0__age_-1.84.vtk', 16, 16, 16, 16, 16, 16, 16, 16, 16]",9.0,train,4.75831113024
170,170,2.483822,0.710975,-3.77,images/SimulatedData__Reconstruction__starman__subject_s17__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",0.0,train,-4.44631109645
171,171,2.483822,0.710975,-2.87,images/SimulatedData__Reconstruction__starman__subject_s17__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",1.0,train,-3.8064335964500002
172,172,2.483822,0.710975,-1.98,images/SimulatedData__Reconstruction__starman__subject_s17__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",2.0,train,-3.1736658464500005
173,173,2.483822,0.710975,-1.08,images/SimulatedData__Reconstruction__starman__subject_s17__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",3.0,train,-2.53378834645
174,174,2.483822,0.710975,-0.19,images/SimulatedData__Reconstruction__starman__subject_s17__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",4.0,train,-1.90102059645
175,175,2.483822,0.710975,0.71,images/SimulatedData__Reconstruction__starman__subject_s17__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",5.0,train,-1.2611430964500001
176,176,2.483822,0.710975,1.6,images/SimulatedData__Reconstruction__starman__subject_s17__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",6.0,train,-0.6283753464499999
177,177,2.483822,0.710975,2.5,images/SimulatedData__Reconstruction__starman__subject_s17__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",7.0,train,0.011502153550000019
178,178,2.483822,0.710975,3.39,images/SimulatedData__Reconstruction__starman__subject_s17__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",8.0,train,0.6442699035500001
179,179,2.483822,0.710975,4.29,images/SimulatedData__Reconstruction__starman__subject_s17__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s17__tp_0__age_-3.77.vtk', 17, 17, 17, 17, 17, 17, 17, 17, 17]",9.0,train,1.28414740355
180,180,-1.336814,0.8893110000000001,-7.12,images/SimulatedData__Reconstruction__starman__subject_s18__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",0.0,train,-5.143050924846001
181,181,-1.336814,0.8893110000000001,-6.02,images/SimulatedData__Reconstruction__starman__subject_s18__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",1.0,train,-4.164808824845999
182,182,-1.336814,0.8893110000000001,-4.92,images/SimulatedData__Reconstruction__starman__subject_s18__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",2.0,train,-3.186566724846
183,183,-1.336814,0.8893110000000001,-3.82,images/SimulatedData__Reconstruction__starman__subject_s18__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",3.0,train,-2.208324624846
184,184,-1.336814,0.8893110000000001,-2.72,images/SimulatedData__Reconstruction__starman__subject_s18__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",4.0,train,-1.2300825248460003
185,185,-1.336814,0.8893110000000001,-1.61,images/SimulatedData__Reconstruction__starman__subject_s18__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",5.0,train,-0.24294731484600016
186,186,-1.336814,0.8893110000000001,-0.51,images/SimulatedData__Reconstruction__starman__subject_s18__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",6.0,train,0.735294785154
187,187,-1.336814,0.8893110000000001,0.59,images/SimulatedData__Reconstruction__starman__subject_s18__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s18__tp_0__age_-7.12.vtk', 18, 18, 18, 18, 18, 18, 18, 18, 18]",7.0,train,1.713536885154
